epoch,lr-Adam,step,train_edge_loss,train_loss,train_node_loss,val_loss
86,,519,0.024532295763492584,0.7704986333847046,0.7459663152694702,
,5.711060902932045e-06,520,,,,
86,,520,0.02651168219745159,0.7728131413459778,0.7463014721870422,
,5.711060902932045e-06,521,,,,
86,,521,0.03461087867617607,0.7801535725593567,0.7455427050590515,
86,,521,,,,0.7678890228271484
,5.071146028642947e-06,522,,,,
87,,522,0.023198969662189484,0.7660687565803528,0.7428697943687439,
,5.071146028642947e-06,523,,,,
87,,523,0.024706745520234108,0.7704850435256958,0.7457783222198486,
,5.071146028642947e-06,524,,,,
87,,524,0.025989772751927376,0.7720357775688171,0.7460460066795349,
,5.071146028642947e-06,525,,,,
87,,525,0.03515458106994629,0.7791199088096619,0.7439653277397156,
,5.071146028642947e-06,526,,,,
87,,526,0.02429143153131008,0.7708355784416199,0.7465441226959229,
,5.071146028642947e-06,527,,,,
87,,527,0.025507193058729172,0.7701236009597778,0.7446163892745972,
87,,527,,,,0.7678722739219666
,4.476063948531561e-06,528,,,,
88,,528,0.025038987398147583,0.770065188407898,0.745026171207428,
,4.476063948531561e-06,529,,,,
88,,529,0.02310836687684059,0.7667232751846313,0.743614912033081,
,4.476063948531561e-06,530,,,,
88,,530,0.025981448590755463,0.772328794002533,0.7463473677635193,
,4.476063948531561e-06,531,,,,
88,,531,0.025213774293661118,0.7701435089111328,0.7449297308921814,
,4.476063948531561e-06,532,,,,
88,,532,0.03531336411833763,0.7810870409011841,0.7457736730575562,
,4.476063948531561e-06,533,,,,
88,,533,0.024012817069888115,0.7712931632995605,0.7472803592681885,
88,,533,,,,0.7674633860588074
,3.926401936765843e-06,534,,,,
89,,534,0.02433481253683567,0.7703772187232971,0.7460424304008484,
,3.926401936765843e-06,535,,,,
89,,535,0.03553133085370064,0.7796837091445923,0.7441523671150208,
,3.926401936765843e-06,536,,,,
89,,536,0.02588585764169693,0.7690879106521606,0.7432020306587219,
,3.926401936765843e-06,537,,,,
89,,537,0.02456701174378395,0.770374596118927,0.7458075881004333,
,3.926401936765843e-06,538,,,,
89,,538,0.023761840537190437,0.7693633437156677,0.7456014752388,
,3.926401936765843e-06,539,,,,
89,,539,0.02454984374344349,0.770209014415741,0.7456591725349426,
89,,539,,,,0.7675943374633789
,3.4227024433899027e-06,540,,,,
90,,540,0.024551162496209145,0.7682763338088989,0.7437251806259155,
,3.4227024433899027e-06,541,,,,
90,,541,0.038641463965177536,0.7822376489639282,0.7435961961746216,
,3.4227024433899027e-06,542,,,,
90,,542,0.023491928353905678,0.7671197056770325,0.7436277866363525,
,3.4227024433899027e-06,543,,,,
90,,543,0.023928578943014145,0.7679046392440796,0.7439760565757751,
,3.4227024433899027e-06,544,,,,
90,,544,0.023377278819680214,0.7696325778961182,0.7462552785873413,
,3.4227024433899027e-06,545,,,,
90,,545,0.024340786039829254,0.767763078212738,0.743422269821167,
90,,545,,,,0.7672742009162903
,2.9654625589913256e-06,546,,,,
91,,546,0.025087647140026093,0.7703121900558472,0.7452245354652405,
,2.9654625589913256e-06,547,,,,
91,,547,0.03470471128821373,0.7798256278038025,0.7451209425926208,
,2.9654625589913256e-06,548,,,,
91,,548,0.023341866210103035,0.7690331339836121,0.7456912398338318,
,2.9654625589913256e-06,549,,,,
91,,549,0.027200138196349144,0.7751617431640625,0.7479615807533264,
,2.9654625589913256e-06,550,,,,
91,,550,0.02377966418862343,0.7684376835823059,0.7446579933166504,
,2.9654625589913256e-06,551,,,,
91,,551,0.024098725989460945,0.7705382108688354,0.7464394569396973,
91,,551,,,,0.7672748565673828
,2.5551335241327686e-06,552,,,,
92,,552,0.03603880852460861,0.7817084193229675,0.7456696033477783,
,2.5551335241327686e-06,553,,,,
92,,553,0.02497262693941593,0.7706092000007629,0.7456365823745728,
,2.5551335241327686e-06,554,,,,
92,,554,0.02415122464299202,0.7681176662445068,0.7439664602279663,
,2.5551335241327686e-06,555,,,,
92,,555,0.02587648294866085,0.7715150713920593,0.7456386089324951,
,2.5551335241327686e-06,556,,,,
92,,556,0.0228227898478508,0.7656647562980652,0.7428419589996338,
,2.5551335241327686e-06,557,,,,
92,,557,0.02437208779156208,0.7692984938621521,0.744926393032074,
92,,557,,,,0.7673537135124207
,2.1921202840320086e-06,558,,,,
93,,558,0.023698708042502403,0.7672901749610901,0.7435914874076843,
,2.1921202840320086e-06,559,,,,
93,,559,0.034742988646030426,0.7802889943122864,0.7455459833145142,
,2.1921202840320086e-06,560,,,,
93,,560,0.02549000456929207,0.7699273824691772,0.7444373965263367,
,2.1921202840320086e-06,561,,,,
93,,561,0.025313330814242363,0.7708920240402222,0.7455787062644958,
,2.1921202840320086e-06,562,,,,
93,,562,0.0252422783523798,0.770136296749115,0.7448940277099609,
,2.1921202840320086e-06,563,,,,
93,,563,0.023501746356487274,0.7683919668197632,0.7448902130126953,
93,,563,,,,0.7671680450439453
,1.8767810889299092e-06,564,,,,
94,,564,0.03520216792821884,0.7786335349082947,0.7434313893318176,
,1.8767810889299092e-06,565,,,,
94,,565,0.023372776806354523,0.7662709951400757,0.7428982257843018,
,1.8767810889299092e-06,566,,,,
94,,566,0.023117538541555405,0.7661778926849365,0.7430603504180908,
,1.8767810889299092e-06,567,,,,
94,,567,0.02442491240799427,0.7679785490036011,0.743553638458252,
,1.8767810889299092e-06,568,,,,
94,,568,0.02669256553053856,0.7724922895431519,0.745799720287323,
,1.8767810889299092e-06,569,,,,
94,,569,0.025235166773200035,0.7683145403862,0.7430793642997742,
94,,569,,,,0.7672836184501648
,1.6094271405406865e-06,570,,,,
95,,570,0.025138773024082184,0.7697170376777649,0.7445782423019409,
,1.6094271405406865e-06,571,,,,
95,,571,0.025524405762553215,0.7692775130271912,0.7437531352043152,
,1.6094271405406865e-06,572,,,,
95,,572,0.024412212893366814,0.7692378759384155,0.7448256611824036,
,1.6094271405406865e-06,573,,,,
95,,573,0.022851405665278435,0.7673399448394775,0.744488537311554,
,1.6094271405406865e-06,574,,,,
95,,574,0.024981308728456497,0.7675793766975403,0.7425980567932129,
,1.6094271405406865e-06,575,,,,
95,,575,0.03491241857409477,0.777423620223999,0.7425112128257751,
95,,575,,,,0.7671852707862854
,1.3903222849333511e-06,576,,,,
96,,576,0.024207398295402527,0.7708157896995544,0.7466083765029907,
,1.3903222849333511e-06,577,,,,
96,,577,0.023657778277993202,0.7666246891021729,0.742966890335083,
,1.3903222849333511e-06,578,,,,
96,,578,0.02658214420080185,0.7719848155975342,0.7454026937484741,
,1.3903222849333511e-06,579,,,,
96,,579,0.02354864589869976,0.7670426964759827,0.7434940338134766,
,1.3903222849333511e-06,580,,,,
96,,580,0.023460781201720238,0.7685190439224243,0.7450582385063171,
,1.3903222849333511e-06,581,,,,
96,,581,0.03627289459109306,0.7829962372779846,0.7467233538627625,
96,,581,,,,0.7671772837638855
,1.2196827521475405e-06,582,,,,
97,,582,0.02453642338514328,0.7685655355453491,0.7440291047096252,
,1.2196827521475405e-06,583,,,,
97,,583,0.03459097445011139,0.7785099744796753,0.7439190149307251,
,1.2196827521475405e-06,584,,,,
97,,584,0.023589136078953743,0.764761745929718,0.7411726117134094,
,1.2196827521475405e-06,585,,,,
97,,585,0.025093868374824524,0.7692228555679321,0.7441290020942688,
,1.2196827521475405e-06,586,,,,
97,,586,0.025188282132148743,0.769478976726532,0.7442907094955444,
,1.2196827521475405e-06,587,,,,
97,,587,0.024754606187343597,0.7683079242706299,0.7435533404350281,
97,,587,,,,0.7670135498046875
,1.097676942800558e-06,588,,,,
98,,588,0.036675743758678436,0.7828717827796936,0.7461960315704346,
,1.097676942800558e-06,589,,,,
98,,589,0.0250716432929039,0.7675068974494934,0.7424352765083313,
,1.097676942800558e-06,590,,,,
98,,590,0.02428295463323593,0.7687903046607971,0.744507372379303,
,1.097676942800558e-06,591,,,,
98,,591,0.02483176812529564,0.7693239450454712,0.7444921731948853,
,1.097676942800558e-06,592,,,,
98,,592,0.023516081273555756,0.767231285572052,0.743715226650238,
,1.097676942800558e-06,593,,,,
98,,593,0.023292088881134987,0.7667547464370728,0.7434626817703247,
98,,593,,,,0.7670793533325195
,1.0244252618962857e-06,594,,,,
99,,594,0.02375945635139942,0.7696229815483093,0.7458634972572327,
,1.0244252618962857e-06,595,,,,
99,,595,0.035184647887945175,0.7795121669769287,0.7443275451660156,
,1.0244252618962857e-06,596,,,,
99,,596,0.02553432248532772,0.769362211227417,0.7438278794288635,
,1.0244252618962857e-06,597,,,,
99,,597,0.024830805137753487,0.7687318325042725,0.7439010143280029,
,1.0244252618962857e-06,598,,,,
99,,598,0.023838462308049202,0.7695378661155701,0.745699405670166,
,1.0244252618962857e-06,599,,,,
99,,599,0.024623466655611992,0.7706420421600342,0.7460185885429382,
99,,599,,,,0.7670081257820129
